orcid_id	term	tf-idf
0000-0001-9575-7150	animals	0.033837137868638865
0000-0001-9575-7150	suggest	0.033730720821747315
0000-0001-9575-7150	law	0.03371516085057631
0000-0001-9575-7150	net	0.03357130477062964
0000-0001-9575-7150	compared	0.03351768021416739
0000-0001-9575-7150	period	0.03325910191556474
0000-0001-9575-7150	fed	0.03316318280820251
0000-0001-9575-7150	behaviour	0.03296549644380549
0000-0001-9575-7150	increased	0.03187878533234944
0000-0001-9575-7150	immediately	0.031702964324095396
0000-0001-9575-7150	monitor	0.031064676501732006
0000-0001-9575-7150	greater	0.030865223483725175
0000-0001-9575-7150	reach	0.030733708067139435
0000-0001-9575-7150	follow	0.03006103818082658
0000-0001-9575-7150	measures	0.030002240950221352
0000-0001-9575-7150	conditions	0.029717721061320673
0000-0001-9575-7150	likely	0.029546888495275418
0000-0001-9575-7150	periods	0.0278883712727739
0000-0001-9575-7150	variability	0.026908938123187027
0000-0001-9575-7150	studies	0.02680215403762739
0000-0001-9575-7150	cost	0.02669155940575504
0000-0001-9575-7150	influenced	0.025846188629320005
0000-0001-9575-7150	16	0.024996497463238707
0000-0001-9575-7150	markers	0.024823218959220805
0000-0001-9575-7150	baseline	0.024726853071919484
0000-0001-9575-7150	prior	0.02418493113685741
0000-0001-9575-7150	phase	0.023975503975250334
0000-0001-9575-7150	weighted doors behavioural	0.023887756309335446
0000-0002-0912-0303	domestic violence	0.2895326403278547
0000-0002-0912-0303	violence	0.26558850458877387
0000-0002-0912-0303	domestic	0.24676425871189345
0000-0002-0912-0303	survivors	0.1793489111692176
0000-0002-0912-0303	dv	0.16158275619499649
0000-0002-0912-0303	informal	0.1189852764548667
0000-0002-0912-0303	impacts	0.10257953727051179
0000-0002-0912-0303	abuse	0.09654767418313026
0000-0002-0912-0303	perpetration	0.0894524948964299
0000-0002-0912-0303	support	0.08872478687964042
0000-0002-0912-0303	wellbeing	0.08583370876077792
0000-0002-0912-0303	military	0.08251213734181578
0000-0002-0912-0303	health	0.07917974571681992
0000-0002-0912-0303	violence abuse	0.07765083525246344
0000-0002-0912-0303	domestic violence abuse	0.07765083525246344
0000-0002-0912-0303	military populations	0.07229463933828303
0000-0002-0912-0303	informal supporters	0.07229463933828303
0000-0002-0912-0303	coercive	0.07229463933828303
0000-0002-0912-0303	women	0.07071979145325331
0000-0002-0912-0303	supporters	0.06924975265499848
0000-0002-0912-0303	perpetrator	0.06924975265499848
0000-0002-0912-0303	informal support	0.06708937117232243
0000-0002-0912-0303	mental	0.0627281051081363
0000-0002-0912-0303	general	0.05945795547496683
0000-0002-0912-0303	psychological wellbeing	0.05823812643934759
0000-0002-0912-0303	health wellbeing	0.05622356729713637
0000-0002-0912-0303	wellbeing impacts adults	0.04819642622552202
0000-0002-0912-0303	wellbeing impacts	0.04819642622552202
0000-0002-0912-0303	violence perpetration	0.04819642622552202
0000-0002-0912-0303	unreality	0.04819642622552202
0000-0002-0912-0303	support female	0.04819642622552202
0000-0002-0912-0303	negative behaviour including	0.04819642622552202
0000-0002-0912-0303	informal support female	0.04819642622552202
0000-0002-0912-0303	including domestic violence	0.04819642622552202
0000-0002-0912-0303	impacts psychological wellbeing	0.04819642622552202
0000-0002-0912-0303	impacts psychological	0.04819642622552202
0000-0002-0912-0303	impacts adults	0.04819642622552202
0000-0002-0912-0303	health wellbeing impacts	0.04819642622552202
0000-0002-0912-0303	domestic violence perpetration	0.04819642622552202
0000-0002-0912-0303	coercive control	0.04819642622552202
0000-0002-0912-0303	behaviour including domestic	0.04819642622552202
0000-0002-0912-0303	impact	0.046751103544462796
0000-0002-0912-0303	violence survivors	0.046166501769998994
0000-0002-0912-0303	violence dv	0.046166501769998994
0000-0002-0912-0303	survivors domestic violence	0.046166501769998994
0000-0002-0912-0303	survivors domestic	0.046166501769998994
0000-0002-0912-0303	negative behaviour	0.046166501769998994
0000-0002-0912-0303	dv survivors	0.046166501769998994
0000-0002-0912-0303	domestic violence survivors	0.046166501769998994
0000-0002-0912-0303	domestic violence dv	0.046166501769998994
0000-0002-0912-0303	interviews	0.04570339960838445
0000-0002-0912-0303	review	0.04508630581874405
0000-0002-0912-0303	including domestic	0.04472624744821495
0000-0002-0912-0303	behaviour including	0.04472624744821495
0000-0002-0912-0303	experienced	0.04379197842478742
0000-0002-0912-0303	negotiating	0.04360909940551793
0000-0002-0912-0303	men attending	0.04360909940551793
0000-0002-0912-0303	womens	0.04330204725124083
0000-0002-0912-0303	training intervention	0.042696322992691924
0000-0002-0912-0303	male patients	0.04192458153193626
0000-0002-0912-0303	homeless	0.04192458153193626
0000-0002-0912-0303	physical	0.041474571167514795
0000-0002-0912-0303	systematic literature review	0.040666398537168906
0000-0002-0912-0303	psychological	0.04017852514191095
0000-0002-0912-0303	violence abuse dva	0.04013892062821087
0000-0002-0912-0303	dva	0.04013892062821087
0000-0002-0912-0303	abuse dva	0.04013892062821087
0000-0002-0912-0303	systematic literature	0.0396617588182889
0000-0002-0912-0303	experiences	0.03884420798459759
0000-0002-0912-0303	physical health	0.03882541762623172
0000-0002-0912-0303	friends	0.03778588989360082
0000-0002-0912-0303	female	0.037749228471536826
0000-0002-0912-0303	literature review	0.037482378198090915
0000-0002-0912-0303	literature	0.03676062381400114
0000-0002-0912-0303	male	0.036436883401316913
0000-0002-0912-0303	mental disorders	0.03642447829910616
0000-0002-0912-0303	research	0.03623999938332026
0000-0002-0912-0303	social care	0.03575596543807779
0000-0002-0912-0303	negative	0.03529286327646325
0000-0002-0912-0303	relatives	0.033867075934625096
0000-0002-0912-0303	including	0.03381297893309133
0000-0002-0912-0303	experiencing	0.03307494173808448
0000-0002-0912-0303	men	0.032951032614568436
0000-0002-0912-0303	lives	0.03283649621101253
0000-0002-0912-0303	populations	0.03261981564316468
0000-0002-0912-0303	accounts	0.03228578666077073
0000-0002-0912-0303	attending	0.031789697003300824
0000-0002-0912-0303	social	0.03147310274940095
0000-0002-0912-0303	systematic	0.030967000402888283
0000-0002-0912-0303	professionals	0.028661552352628718
0000-0002-0912-0303	safety	0.02851209618795375
0000-0002-0912-0303	reported	0.028261029231669746
0000-0002-0912-0303	received	0.027868184898362187
0000-0002-0912-0303	care	0.02757833004044691
0000-0002-0912-0303	mental health	0.027454196288969
0000-0002-0912-0303	training	0.02741461972150143
0000-0002-0912-0303	world	0.027336392978182435
0000-0002-0912-0303	needs	0.0272977332516135
0000-0002-0912-0303	question	0.026998754294949235
0000-0002-0912-0303	general population	0.026962606775364367
0000-0002-7462-8859	musicians	0.36930789402645237
0000-0002-7462-8859	entrepreneurial	0.13849046025991962
0000-0002-7462-8859	labour	0.10002092359986864
0000-0002-7462-8859	musicians labour	0.09232697350661309
0000-0002-7462-8859	music industry	0.09232697350661309
0000-0002-7462-8859	entrepreneurship	0.09232697350661309
0000-0002-7462-8859	entrepreneurs	0.09232697350661309
0000-0002-7462-8859	entrepreneurialism	0.09232697350661309
0000-0002-7462-8859	working practices	0.08843837021995996
0000-0002-7462-8859	music	0.08843837021995996
0000-0002-7462-8859	reluctant	0.07903175105437327
0000-0002-7462-8859	working	0.07789599888689606
0000-0002-7462-8859	conditions	0.07657332092572747
0000-0002-7462-8859	label	0.07073601410662177
0000-0002-7462-8859	drawing	0.06573652860213341
0000-0002-7462-8859	industry	0.0635964757845568
0000-0002-7462-8859	reflected	0.06268240581644567
0000-0002-7462-8859	dimensions	0.05986906075853893
0000-0002-7462-8859	practices	0.05407071874217401
0000-0002-7462-8859	activities	0.05048278195211374
0000-0002-7462-8859	changes	0.05008653823127113
0000-0002-7462-8859	working practices musicians	0.046163486753306546
0000-0002-7462-8859	working practices longer	0.046163486753306546
0000-0002-7462-8859	working conditions broader	0.046163486753306546
0000-0002-7462-8859	work expense cultural	0.046163486753306546
0000-0002-7462-8859	work expense	0.046163486753306546
0000-0002-7462-8859	work audience musicians	0.046163486753306546
0000-0002-7462-8859	work audience	0.046163486753306546
0000-0002-7462-8859	welldocumented changes music	0.046163486753306546
0000-0002-7462-8859	welldocumented changes	0.046163486753306546
0000-0002-7462-8859	way musically derived	0.046163486753306546
0000-0002-7462-8859	way musically	0.046163486753306546
0000-0002-7462-8859	various aspects romantic	0.046163486753306546
0000-0002-7462-8859	used spread precarious	0.046163486753306546
0000-0002-7462-8859	understandings entrepreneurialism driven	0.046163486753306546
0000-0002-7462-8859	understandings entrepreneurialism	0.046163486753306546
0000-0002-7462-8859	unclear given kinds	0.046163486753306546
0000-0002-7462-8859	trends implied way	0.046163486753306546
0000-0002-7462-8859	trends implied	0.046163486753306546
0000-0002-7462-8859	time intensified welldocumented	0.046163486753306546
0000-0002-7462-8859	time intensified	0.046163486753306546
0000-0002-7462-8859	theoretical conceptions entrepreneurship	0.046163486753306546
0000-0002-7462-8859	theoretical conceptions	0.046163486753306546
0000-0002-7462-8859	study routinely involved	0.046163486753306546
0000-0002-7462-8859	study routinely	0.046163486753306546
0000-0002-7462-8859	spread precarious working	0.046163486753306546
0000-0002-7462-8859	spread precarious	0.046163486753306546
0000-0002-7462-8859	specific aspect conditions	0.046163486753306546
0000-0002-7462-8859	specific aspect	0.046163486753306546
0000-0002-7462-8859	shortterm projectbased contracts	0.046163486753306546
0000-0002-7462-8859	shortterm projectbased	0.046163486753306546
0000-0002-7462-8859	share common reflect	0.046163486753306546
0000-0002-7462-8859	selfconsciously entrepreneurial work	0.046163486753306546
0000-0002-7462-8859	selfconsciously entrepreneurial	0.046163486753306546
0000-0002-7462-8859	selfconsciously	0.046163486753306546
0000-0002-7462-8859	sections population article	0.046163486753306546
0000-0002-7462-8859	sections population	0.046163486753306546
0000-0002-7462-8859	schumpeter highlight figure	0.046163486753306546
0000-0002-7462-8859	schumpeter highlight	0.046163486753306546
0000-0002-7462-8859	schumpeter	0.046163486753306546
0000-0002-7462-8859	routinely involved activities	0.046163486753306546
0000-0002-7462-8859	routinely involved	0.046163486753306546
0000-0002-7462-8859	romantic individualism despite	0.046163486753306546
0000-0002-7462-8859	romantic individualism	0.046163486753306546
0000-0002-7462-8859	research investigated working	0.046163486753306546
0000-0002-7462-8859	reluctant label entrepreneurs	0.046163486753306546
0000-0002-7462-8859	reluctant label	0.046163486753306546
0000-0002-7462-8859	reluctant entrepreneurs musicians	0.046163486753306546
0000-0002-7462-8859	reluctant entrepreneurs	0.046163486753306546
0000-0002-7462-8859	relations broadly position	0.046163486753306546
0000-0002-7462-8859	relations broadly	0.046163486753306546
0000-0002-7462-8859	relation changes unclear	0.046163486753306546
0000-0002-7462-8859	reflected understandings entrepreneurialism	0.046163486753306546
0000-0002-7462-8859	reflected understandings	0.046163486753306546
0000-0002-7462-8859	reflected awareness popular	0.046163486753306546
0000-0002-7462-8859	reflected awareness	0.046163486753306546
0000-0002-7462-8859	reflect various aspects	0.046163486753306546
0000-0002-7462-8859	reflect various	0.046163486753306546
0000-0002-7462-8859	qualitative research investigated	0.046163486753306546
0000-0002-7462-8859	projectbased contracts interpreted	0.046163486753306546
0000-0002-7462-8859	projectbased contracts	0.046163486753306546
0000-0002-7462-8859	projectbased	0.046163486753306546
0000-0002-7462-8859	profitseeking reflected awareness	0.046163486753306546
0000-0002-7462-8859	profitseeking reflected	0.046163486753306546
0000-0002-7462-8859	profitseeking	0.046163486753306546
0000-0002-7462-8859	precarious working conditions	0.046163486753306546
0000-0002-7462-8859	precarious working	0.046163486753306546
0000-0002-7462-8859	practices musicians explores	0.046163486753306546
0000-0002-7462-8859	practices musicians	0.046163486753306546
0000-0002-7462-8859	practices longer periods	0.046163486753306546
0000-0002-7462-8859	practices longer	0.046163486753306546
0000-0002-7462-8859	position musicians labour	0.046163486753306546
0000-0002-7462-8859	position musicians	0.046163486753306546
0000-0002-7462-8859	portfolio careers shortterm	0.046163486753306546
0000-0002-7462-8859	portfolio careers	0.046163486753306546
0000-0002-7462-8859	population article drawing	0.046163486753306546
0000-0002-7462-8859	population article	0.046163486753306546
0000-0002-7462-8859	popular musician involved	0.046163486753306546
0000-0002-7462-8859	popular musician	0.046163486753306546
0000-0002-7462-8859	periods time intensified	0.046163486753306546
0000-0002-3394-0176	physical activity	0.4080315764990111
0000-0002-3394-0176	physical	0.3914242054356969
0000-0002-3394-0176	activity	0.3024817239970305
0000-0002-3394-0176	childrens	0.1514325680236718
0000-0002-3394-0176	children	0.14144878367368455
0000-0002-3394-0176	parenting	0.12167157092002141
0000-0002-3394-0176	pa	0.1084514314515033
0000-0002-3394-0176	sedentary	0.10167321202791102
0000-0002-3394-0176	childrens physical	0.09120726831288833
0000-0002-3394-0176	girls	0.08990554944830191
0000-0002-3394-0176	sv	0.08599377502929259
0000-0002-3394-0176	activity sedentary	0.084716244878369
0000-0002-3394-0176	screenviewing	0.08274964601669563
0000-0002-3394-0176	school	0.08112377692595196
0000-0002-3394-0176	year	0.080409477768678
0000-0002-3394-0176	screen	0.07852235333962777
0000-0002-3394-0176	physical activity sedentary	0.07757932485367224
0000-0002-3394-0176	childrens physical activity	0.0774266136862826
0000-0002-3394-0176	intervention	0.07103177479071894
0000-0002-3394-0176	study	0.0655680771734781
0000-0002-3394-0176	youth	0.06397085699295572
0000-0002-3394-0176	dance	0.06361274942275841
0000-0002-3394-0176	parents	0.06119524662548367
0000-0002-3394-0176	active	0.05967031870384682
0000-0002-3394-0176	time	0.05873918201590409
0000-0002-3394-0176	child	0.05534879145533351
0000-0002-3394-0176	viewing	0.054724360987733006
0000-0002-3394-0176	parenting practices	0.051628116635543744
0000-0002-3394-0176	adolescents	0.05108239974358079
0000-0002-3394-0176	levels	0.04801904734579946
0000-0002-3394-0176	screen viewing	0.04732577358258177
0000-0002-3394-0176	change	0.046638741658283855
0000-0002-3394-0176	associations	0.045513784668873875
0000-0002-3394-0176	play	0.04472729432751844
0000-0002-3394-0176	associated	0.044530809457358114
0000-0002-3394-0176	friendship	0.044525383666564104
0000-0002-3394-0176	trial	0.044500769050352156
0000-0002-3394-0176	sedentary time	0.04448949914134372
0000-0002-3394-0176	behaviours	0.042945453051053274
0000-0002-3394-0176	active play	0.04197804094616034
0000-0002-3394-0176	parental	0.04152800075959499
0000-0002-3394-0176	practices	0.04120914559828077
0000-0002-3394-0176	physical activity pa	0.040669284811164406
0000-0002-3394-0176	activity pa	0.040669284811164406
0000-0002-3394-0176	screen media	0.04020888392503367
0000-0002-3394-0176	social	0.03938564851125372
0000-0002-3394-0176	examine	0.03920158042460676
0000-0002-3394-0176	pe	0.03908807955876936
0000-0002-3394-0176	crosssectional	0.03901995671411773
0000-0002-3394-0176	increase	0.038702306285540375
0000-0002-3394-0176	schools	0.03837740153201473
0000-0002-3394-0176	mvpa	0.03798486046209965
0000-0002-3394-0176	activity sedentary time	0.03722474007233789
0000-0002-3394-0176	feasibility	0.03599093399164899
0000-0002-3394-0176	media	0.03565932618952212
0000-0002-3394-0176	bmi	0.0356520369380967
0000-0002-3394-0176	interventions	0.03551588739535947
0000-0002-3394-0176	bmiz	0.03518277343440446
0000-0002-3394-0176	influence	0.034136927470203325
0000-0002-3394-0176	meet	0.034005819876751366
0000-0002-3394-0176	children meet	0.03392679969213782
0000-0002-3394-0176	whtr	0.03370095459843018
0000-0002-3394-0176	health	0.03302868546563911
0000-0002-3394-0176	cardiometabolic risk	0.0328346165926398
0000-0002-3394-0176	study examined	0.03265084385973115
0000-0002-3394-0176	examined	0.032647389082722765
0000-0002-3394-0176	years	0.0322575609490809
0000-0002-3394-0176	perceptions	0.0320859734910022
0000-0002-3394-0176	video	0.03192231813338989
0000-0002-3394-0176	selfdetermination	0.03116776856659487
0000-0002-3394-0176	increase physical activity	0.03080590722849782
0000-0002-3394-0176	increase physical	0.03080590722849782
0000-0002-3394-0176	vegetables	0.030591670383628027
0000-0002-3394-0176	afterschool	0.03011640137073385
0000-0002-3394-0176	body mass	0.029722307397433454
0000-0002-3394-0176	56	0.029577663123137265
0000-0002-3394-0176	fruit	0.029338222700355427
0000-0002-3394-0176	outdoors	0.02930089761750983
0000-0002-3394-0176	influence childrens	0.02930089761750983
0000-0002-3394-0176	old	0.029062025432558012
0000-0002-3394-0176	friendship networks	0.02888653251294015
0000-0002-3394-0176	cruciferous	0.02888653251294015
0000-0002-3394-0176	cardiometabolic	0.02852915829756353
0000-0002-3394-0176	activity levels	0.028500080850295737
0000-0002-3394-0176	uk	0.028471074470612957
0000-0002-3394-0176	risk	0.02842927717723023
0000-0002-3394-0176	dietary	0.027650872470613812
0000-0002-3394-0176	olds	0.027583215338898542
0000-0002-3394-0176	factors	0.027136187201504538
0000-0002-3394-0176	obesity	0.02709515664031161
0000-0002-3394-0176	qualitative	0.02699016347269682
0000-0002-3394-0176	selfdetermination theory	0.02671523019993846
0000-0002-3394-0176	childrens pa	0.02671523019993846
0000-0002-3394-0176	physical activity levels	0.02658940232346976
0000-0002-3394-0176	blood	0.026052540330151912
0000-0002-3394-0176	screenviewing sv	0.025814058317771872
0000-0002-3394-0176	child physical activity	0.025814058317771872
0000-0002-3394-0176	child physical	0.025814058317771872
0000-0002-3394-0176	groups	0.025771396193925416
0000-0002-3394-0176	adolescent	0.025548684017577632
0000-0001-6843-3345	cattle	0.47305476750692327
0000-0001-6843-3345	isometamidium	0.2678321802069644
0000-0001-6843-3345	drug	0.1389480913176324
0000-0001-6843-3345	resistance	0.10198050514451029
0000-0001-6843-3345	congolense	0.09978283215888978
0000-0001-6843-3345	infections	0.09387957949434966
0000-0001-6843-3345	veterinary	0.08830887721026395
0000-0001-6843-3345	tick	0.08601968289559464
0000-0001-6843-3345	trypanosoma	0.08265200192615824
0000-0001-6843-3345	trypanosome	0.08083756755938806
0000-0001-6843-3345	challenge	0.07473247324143799
0000-0001-6843-3345	serum	0.07180982142783213
0000-0001-6843-3345	trypanosomes	0.07073287161446455
0000-0001-6843-3345	diminazene	0.06800287930360228
0000-0001-6843-3345	livestock	0.06786539982729577
0000-0001-6843-3345	trypanosomosis	0.06616147061006498
0000-0001-6843-3345	trypanosomiasis	0.06616147061006498
0000-0001-6843-3345	treated	0.06582894276426016
0000-0001-6843-3345	isometamidium chloride	0.06465693015741754
0000-0001-6843-3345	bovine	0.06441083504817499
0000-0001-6843-3345	chloride	0.06385195895746944
0000-0001-6843-3345	kampala	0.061830607999320365
0000-0001-6843-3345	trypanocidal	0.06125393383334294
0000-0001-6843-3345	treatment	0.06077494383536465
0000-0001-6843-3345	villages	0.06004881410212463
0000-0001-6843-3345	animals	0.059226893842490386
0000-0001-6843-3345	mgkg	0.05876159241136062
0000-0001-6843-3345	ngml	0.05827646980549166
0000-0001-6843-3345	il	0.05820222406523118
0000-0001-6843-3345	uganda	0.05796503186504808
0000-0001-6843-3345	areas	0.05383227593003791
0000-0001-6843-3345	infected	0.05298467114266339
0000-0001-6843-3345	trematode	0.05296524833581988
0000-0001-6843-3345	seroconversion	0.05296524833581988
0000-0001-6843-3345	trypanosoma congolense	0.05223273995531447
0000-0001-6843-3345	rectal temperature	0.05206623558075698
0000-0001-6843-3345	brucellosis	0.05185663958123755
0000-0001-6843-3345	diseases	0.05112149398081218
0000-0001-6843-3345	animal	0.050990252572255146
0000-0001-6843-3345	periurban	0.05091932423473443
0000-0001-6843-3345	endemic	0.05089813285421005
0000-0001-6843-3345	farmers	0.04992690493549257
0000-0001-6843-3345	zambia	0.049391203368259334
0000-0001-6843-3345	trematode infections	0.04918201631183275
0000-0001-6843-3345	sera	0.048775783770120214
0000-0001-6843-3345	tick challenge	0.04806114053608336
0000-0001-6843-3345	intramuscular	0.0476419485370445
0000-0001-6843-3345	srd	0.046561779252184944
0000-0001-6843-3345	ismm	0.046561779252184944
0000-0001-6843-3345	control	0.044153608813838265
0000-0001-6843-3345	zoonoses	0.04405604549140975
0000-0001-6843-3345	concentrations	0.04337447156285271
0000-0001-6843-3345	tickborne	0.04336858796264556
0000-0001-6843-3345	rectal	0.04336858796264556
0000-0001-6843-3345	vivax	0.04294918692859091
0000-0001-6843-3345	parasitological	0.04268163098116953
0000-0001-6843-3345	using	0.04249079904553334
0000-0001-6843-3345	infections cattle	0.04233531717279371
0000-0001-6843-3345	prevalence	0.041725638785102756
0000-0001-6843-3345	rural	0.04112658522294752
0000-0001-6843-3345	drugresistant	0.04083595588889529
0000-0001-6843-3345	assay	0.04060774089657985
0000-0001-6843-3345	infection	0.040568946340787296
0000-0001-6843-3345	diminazene aceturate	0.04000804047014848
0000-0001-6843-3345	aceturate	0.04000804047014848
0000-0001-6843-3345	trypanocidal drug	0.039370088017875005
0000-0001-6843-3345	animal health	0.039336594604996875
0000-0001-6843-3345	days	0.039259241558304125
0000-0001-6843-3345	use	0.038904570859938356
0000-0001-6843-3345	marginale	0.03880148271015412
0000-0001-6843-3345	urban	0.03872586565459028
0000-0001-6843-3345	monthly	0.03844093357312282
0000-0001-6843-3345	isolates	0.03816762857813869
0000-0001-6843-3345	district	0.03791931169505413
0000-0001-6843-3345	homidium	0.03783232023987135
0000-0001-6843-3345	clinical	0.0374832932883541
0000-0001-6843-3345	mean	0.036728515392374796
0000-0001-6843-3345	diagnosis	0.036728515392374796
0000-0001-6843-3345	africa	0.036338888773665555
0000-0001-6843-3345	brucei	0.035790989107159096
0000-0001-6843-3345	drugs	0.03486244438986513
0000-0001-6843-3345	drug resistance	0.034759369053799616
0000-0001-6843-3345	tsetse	0.03440787315823786
0000-0001-6843-3345	sensitivity	0.034059857934600646
0000-0001-6843-3345	study	0.03397933487662855
0000-0001-6843-3345	boran	0.033336411159366995
0000-0001-6843-3345	province	0.0330608007704633
0000-0001-6843-3345	respectively	0.03302448697515454
0000-0001-6843-3345	following	0.03287040869425435
0000-0001-6843-3345	bovine trypanosomosis	0.03273385129375784
0000-0001-6843-3345	samples	0.03251603259154463
0000-0001-6843-3345	elisa	0.03245736513479363
0000-0001-6843-3345	immunosorbent assay	0.03226893737433306
0000-0001-6843-3345	immunosorbent	0.03226893737433306
0000-0001-6843-3345	enzymelinked immunosorbent assay	0.03226893737433306
0000-0001-6843-3345	enzymelinked immunosorbent	0.03226893737433306
0000-0001-6843-3345	coat	0.03226893737433306
0000-0001-6843-3345	weight	0.032166223331406354
0000-0001-6843-3345	resistant	0.0321114099578088
0000-0001-6843-3345	detection	0.03206555862052148
0000-0002-1684-6989	social ecosystem	0.16190003810518871
0000-0002-1684-6989	ecosystem	0.15923184471026
0000-0002-1684-6989	social	0.1409647127658677
0000-0002-1684-6989	smartphone	0.13858619015932908
0000-0002-1684-6989	social media networks	0.10793335873679248
0000-0002-1684-6989	potentially large investigations	0.10793335873679248
0000-0002-1684-6989	media networks	0.10793335873679248
0000-0002-1684-6989	large investigations	0.10338744980484486
0000-0002-1684-6989	social media	0.1001620760881726
0000-0002-1684-6989	potentially large	0.1001620760881726
0000-0002-1684-6989	entities	0.08534309028970367
0000-0002-1684-6989	devices	0.07162262074975757
0000-0002-1684-6989	communities	0.07162262074975757
0000-0002-1684-6989	media	0.06961520522048782
0000-0002-1684-6989	concept	0.06643587506314236
0000-0002-1684-6989	investigations	0.0653798865362555
0000-0002-1684-6989	networks	0.060221169841584994
0000-0002-1684-6989	volumes textual data	0.05396667936839624
0000-0002-1684-6989	volumes textual	0.05396667936839624
0000-0002-1684-6989	visualization scheme illustrates	0.05396667936839624
0000-0002-1684-6989	visualization scheme	0.05396667936839624
0000-0002-1684-6989	vertical fashion particularly	0.05396667936839624
0000-0002-1684-6989	vertical fashion	0.05396667936839624
0000-0002-1684-6989	various social media	0.05396667936839624
0000-0002-1684-6989	various parallel ecosystems	0.05396667936839624
0000-0002-1684-6989	various parallel	0.05396667936839624
0000-0002-1684-6989	using data taken	0.05396667936839624
0000-0002-1684-6989	user phone owner	0.05396667936839624
0000-0002-1684-6989	user phone	0.05396667936839624
0000-0002-1684-6989	trend enterprise environments	0.05396667936839624
0000-0002-1684-6989	trend enterprise	0.05396667936839624
0000-0002-1684-6989	textual data analyzed	0.05396667936839624
0000-0002-1684-6989	textual data	0.05396667936839624
0000-0002-1684-6989	textual	0.05396667936839624
0000-0002-1684-6989	technological progress makes	0.05396667936839624
0000-0002-1684-6989	techniques highlight major	0.05396667936839624
0000-0002-1684-6989	taking advantage technological	0.05396667936839624
0000-0002-1684-6989	taken smartphone finally	0.05396667936839624
0000-0002-1684-6989	taken smartphone	0.05396667936839624
0000-0002-1684-6989	suggested visualization scheme	0.05396667936839624
0000-0002-1684-6989	suggested visualization	0.05396667936839624
0000-0002-1684-6989	specific applications producing	0.05396667936839624
0000-0002-1684-6989	specific applications	0.05396667936839624
0000-0002-1684-6989	social networking lives	0.05396667936839624
0000-0002-1684-6989	social networking	0.05396667936839624
0000-0002-1684-6989	social ecosystem potentially	0.05396667936839624
0000-0002-1684-6989	social ecosystem derived	0.05396667936839624
0000-0002-1684-6989	social ecosystem contemporary	0.05396667936839624
0000-0002-1684-6989	smartphones social ecosystem	0.05396667936839624
0000-0002-1684-6989	smartphones social	0.05396667936839624
0000-0002-1684-6989	smartphone user phone	0.05396667936839624
0000-0002-1684-6989	smartphone user	0.05396667936839624
0000-0002-1684-6989	smartphone paper present	0.05396667936839624
0000-0002-1684-6989	smartphone paper	0.05396667936839624
0000-0002-1684-6989	smartphone finally extend	0.05396667936839624
0000-0002-1684-6989	smartphone finally	0.05396667936839624
0000-0002-1684-6989	smarter predecessors smartphone	0.05396667936839624
0000-0002-1684-6989	smarter predecessors	0.05396667936839624
0000-0002-1684-6989	smarter	0.05396667936839624
0000-0002-1684-6989	single social ecosystem	0.05396667936839624
0000-0002-1684-6989	single social	0.05396667936839624
0000-0002-1684-6989	separate communities using	0.05396667936839624
0000-0002-1684-6989	separate communities	0.05396667936839624
0000-0002-1684-6989	scheme illustrates linking	0.05396667936839624
0000-0002-1684-6989	scheme illustrates	0.05396667936839624
0000-0002-1684-6989	satisfy diverse needs	0.05396667936839624
0000-0002-1684-6989	satisfy diverse	0.05396667936839624
0000-0002-1684-6989	roles various social	0.05396667936839624
0000-0002-1684-6989	roles aggregated single	0.05396667936839624
0000-0002-1684-6989	roles aggregated	0.05396667936839624
0000-0002-1684-6989	risks rising bring	0.05396667936839624
0000-0002-1684-6989	risks rising	0.05396667936839624
0000-0002-1684-6989	rising bring device	0.05396667936839624
0000-0002-1684-6989	rising bring	0.05396667936839624
0000-0002-1684-6989	relationships smartphones social	0.05396667936839624
0000-0002-1684-6989	relationships smartphones	0.05396667936839624
0000-0002-1684-6989	propose techniques highlight	0.05396667936839624
0000-0002-1684-6989	propose techniques	0.05396667936839624
0000-0002-1684-6989	progress makes smarter	0.05396667936839624
0000-0002-1684-6989	progress makes	0.05396667936839624
0000-0002-1684-6989	professional modern mobile	0.05396667936839624
0000-0002-1684-6989	professional modern	0.05396667936839624
0000-0002-1684-6989	producing volumes textual	0.05396667936839624
0000-0002-1684-6989	producing volumes	0.05396667936839624
0000-0002-1684-6989	present concept social	0.05396667936839624
0000-0002-1684-6989	predecessors smartphone user	0.05396667936839624
0000-0002-1684-6989	predecessors smartphone	0.05396667936839624
0000-0002-1684-6989	popular satisfy diverse	0.05396667936839624
0000-0002-1684-6989	popular satisfy	0.05396667936839624
0000-0002-1684-6989	phone owner entity	0.05396667936839624
0000-0002-1684-6989	phone owner	0.05396667936839624
0000-0002-1684-6989	personal professional modern	0.05396667936839624
0000-0002-1684-6989	performed specific applications	0.05396667936839624
0000-0002-1684-6989	performed specific	0.05396667936839624
0000-0002-1684-6989	particularly examine cases	0.05396667936839624
0000-0002-1684-6989	particularly examine	0.05396667936839624
0000-0002-1684-6989	parallel ecosystems potentially	0.05396667936839624
0000-0002-1684-6989	parallel ecosystems	0.05396667936839624
0000-0002-1684-6989	paper present concept	0.05396667936839624
0000-0002-1684-6989	owner entity different	0.05396667936839624
0000-0003-1292-6575	suicide	0.1835717363974066
0000-0003-1292-6575	1955	0.14519978477487824
